일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2000-01-04,305500,39500,14.85,300000,305500,283000,1483967,4.44233E+11,4.57757E+13,149838777
2000-01-05,279000,-26500,-8.67,290000,303000,276000,1493604,4.33783E+11,4.1805E+13,149838777
2000-01-06,281000,2000,0.72,287500,289000,279000,1087810,3.08005E+11,4.21047E+13,149838777
2000-01-07,277000,-4000,-1.42,278000,283500,268000,806195,2.22718E+11,4.15053E+13,149838777
2000-01-10,288500,11500,4.15,280000,288500,279000,937615,2.65754E+11,4.32285E+13,149838777
2000-01-11,288500,0,0,291000,305000,288500,1194974,3.55643E+11,4.32285E+13,149838777
2000-01-12,286000,-2500,-0.87,280500,287000,280000,584492,1.65911E+11,4.28539E+13,149838777
2000-01-13,285500,-500,-0.17,280000,287000,278000,823830,2.32595E+11,4.2779E+13,149838777
2000-01-14,291500,6000,2.1,286000,294000,284000,987576,2.86307E+11,4.3678E+13,149838777
2000-01-17,305000,13500,4.63,300000,309000,296000,1270138,3.84516E+11,4.57008E+13,149838777
2000-01-18,305000,0,0,308000,308000,299000,905231,2.74619E+11,4.57889E+13,150127665
2000-01-19,298000,-7000,-2.3,300000,302000,298000,804159,2.40922E+11,4.4738E+13,150127665
2000-01-20,302000,4000,1.34,293000,302000,291000,746360,2.20706E+11,4.53386E+13,150127665
2000-01-21,294000,-8000,-2.65,297500,299000,294000,650728,1.92645E+11,4.41375E+13,150127665
2000-01-24,285000,-9000,-3.06,290000,295000,285000,687183,1.99481E+11,4.27864E+13,150127665
2000-01-25,272000,-13000,-4.56,276000,282000,272000,885067,2.44838E+11,4.08347E+13,150127665
2000-01-26,274000,2000,0.74,275000,276000,270500,585734,1.60194E+11,4.1135E+13,150127665
2000-01-27,276000,2000,0.73,274000,281000,271500,558083,1.54449E+11,4.14352E+13,150127665
2000-01-28,291000,15000,5.43,282000,294000,277000,766398,2.18028E+11,4.36872E+13,150127665
2000-01-31,279000,-12000,-4.12,282000,286500,278000,792689,2.23324E+11,4.18856E+13,150127665
2000-02-01,266000,-13000,-4.66,280000,284000,263000,1429402,3.86258E+11,3.9934E+13,150127665
2000-02-02,262500,-3500,-1.32,261000,268500,255500,1282143,3.35283E+11,3.94085E+13,150127665
2000-02-03,256500,-6000,-2.29,262500,273000,248500,2855355,7.37977E+11,3.85077E+13,150127665
2000-02-07,262000,5500,2.14,257000,266500,252000,1282835,3.34236E+11,3.93334E+13,150127665
2000-02-08,271500,9500,3.63,267000,274000,265500,1169244,3.1593E+11,4.07887E+13,150234691
2000-02-09,286000,14500,5.34,278000,286000,274000,1021023,2.86112E+11,4.29671E+13,150234691
2000-02-10,288000,2000,0.7,283000,294000,280000,1236979,3.54769E+11,4.32676E+13,150234691
2000-02-11,285000,-3000,-1.04,298000,298000,284000,693257,2.00367E+11,4.28169E+13,150234691
2000-02-14,269000,-16000,-5.61,280000,283000,267000,882889,2.41543E+11,4.04131E+13,150234691
2000-02-15,260000,-9000,-3.35,269000,271000,257000,766393,1.99765E+11,3.9061E+13,150234691
2000-02-16,250000,-10000,-3.85,259000,260000,239000,1462389,3.64472E+11,3.75587E+13,150234691
2000-02-17,254000,4000,1.6,247000,255000,245500,1303738,3.27533E+11,3.81596E+13,150234691
2000-02-18,265000,11000,4.33,268500,281500,258000,2175083,5.91141E+11,3.98122E+13,150234691
2000-02-21,253500,-11500,-4.34,260000,263000,251500,529722,1.35656E+11,3.80845E+13,150234691
2000-02-22,256000,2500,0.99,250000,262000,250000,483669,1.23582E+11,3.84601E+13,150234691
2000-02-23,257000,1000,0.39,261000,263000,255000,554497,1.42798E+11,3.86103E+13,150234691
2000-02-24,253500,-3500,-1.36,256000,262000,253000,521526,1.33765E+11,3.80845E+13,150234691
2000-02-25,256000,2500,0.99,254000,257500,249000,557527,1.40659E+11,3.84601E+13,150234691
2000-02-28,240000,-16000,-6.25,250000,252500,240000,602864,1.49495E+11,3.60563E+13,150234691
2000-02-29,256000,16000,6.67,245000,257000,242000,1036420,2.60007E+11,3.84601E+13,150234691
2000-03-02,294000,38000,14.84,294000,294000,276000,2355092,6.88265E+11,4.4169E+13,150234691
2000-03-03,300000,6000,2.04,310000,312500,294000,2819891,8.56888E+11,4.50929E+13,150309664
2000-03-06,282000,-18000,-6,300000,302500,280000,783020,2.27062E+11,4.23873E+13,150309664
2000-03-07,281000,-1000,-0.35,280000,282000,274000,601414,1.67698E+11,4.2237E+13,150309664
2000-03-08,296000,15000,5.34,276000,300000,275000,649288,1.86908E+11,4.44917E+13,150309664
2000-03-09,281000,-15000,-5.07,298500,299000,281000,1117890,3.2075E+11,4.2237E+13,150309664
2000-03-10,277000,-4000,-1.42,289500,290000,276000,572199,1.60667E+11,4.16358E+13,150309664
2000-03-13,259000,-18000,-6.5,274000,274500,258000,644358,1.68978E+11,3.89302E+13,150309664
2000-03-14,260500,1500,0.58,258500,269000,258000,601241,1.57686E+11,3.91557E+13,150309664
2000-03-15,270000,9500,3.65,260000,270000,256000,922141,2.42885E+11,4.05836E+13,150309664
2000-03-16,270000,0,0,274000,276000,268000,575981,1.5663E+11,4.05836E+13,150309664
2000-03-17,274000,4000,1.48,277000,278000,270000,481685,1.32249E+11,4.11848E+13,150309664
2000-03-20,283000,9000,3.28,280000,285500,276500,527321,1.485E+11,4.25376E+13,150309664
2000-03-21,294000,11000,3.89,285000,297000,280500,898587,2.62293E+11,4.4191E+13,150309664
2000-03-22,310000,16000,5.44,298000,315000,294000,1739537,5.36035E+11,4.6596E+13,150309664
2000-03-23,310000,0,0,324000,329000,310000,1299012,4.15E+11,4.6596E+13,150309664
2000-03-24,340000,30000,9.68,316000,356000,309000,1805280,5.96754E+11,5.11053E+13,150309664
2000-03-27,340000,0,0,348000,352000,335000,1354691,4.64607E+11,5.11053E+13,150309664
2000-03-28,351500,11500,3.38,345000,363000,341000,1488500,5.25112E+11,5.28338E+13,150309664
2000-03-29,383000,31500,8.96,351500,384000,349000,1561874,5.74781E+11,5.75686E+13,150309664
2000-03-30,352500,-30500,-7.96,376000,378000,352500,1492996,5.43872E+11,5.29842E+13,150309664
2000-03-31,335000,-17500,-4.96,340000,353500,332500,1277121,4.375E+11,5.03537E+13,150309664
2000-04-03,355000,20000,5.97,346000,366000,343000,1136142,4.04091E+11,5.33599E+13,150309664
2000-04-04,340000,-15000,-4.23,350000,364500,333000,1166838,4.00956E+11,5.11053E+13,150309664
2000-04-06,334000,-6000,-1.76,343000,348000,334000,944729,3.21846E+11,5.02433E+13,150429134
2000-04-07,360000,26000,7.78,343000,363000,339000,847198,2.98386E+11,5.41545E+13,150429134
2000-04-10,365000,5000,1.39,375000,375000,360000,717709,2.62885E+11,5.49066E+13,150429134
2000-04-11,355000,-10000,-2.74,360000,360000,347500,581565,2.04825E+11,5.34023E+13,150429134
2000-04-12,345500,-9500,-2.68,348000,351500,343000,705096,2.44482E+11,5.19733E+13,150429134
2000-04-14,313000,-32500,-9.41,330000,334000,313000,1247397,4.00798E+11,4.70843E+13,150429134
2000-04-17,276000,-37000,-11.82,271000,287500,267000,1561048,4.32232E+11,4.15184E+13,150429134
2000-04-18,302000,26000,9.42,310000,312000,293000,1474625,4.45144E+11,4.54296E+13,150429134
2000-04-19,300000,-2000,-0.66,315000,323000,293000,1212342,3.77585E+11,4.51287E+13,150429134
2000-04-20,301000,1000,0.33,298000,308000,296000,746719,2.25903E+11,4.52792E+13,150429134
2000-04-21,302500,1500,0.5,303000,309000,298500,528513,1.59714E+11,4.55048E+13,150429134
2000-04-24,290000,-12500,-4.13,298500,301500,288000,556613,1.63509E+11,4.36244E+13,150429134
2000-04-25,282000,-8000,-2.76,281000,288000,276000,698014,1.96734E+11,4.2421E+13,150429134
2000-04-26,280000,-2000,-0.71,291000,293000,280000,785860,2.24987E+11,4.21202E+13,150429134
2000-04-27,270000,-10000,-3.57,276000,285000,270000,1082253,2.98646E+11,4.06159E+13,150429134
2000-04-28,300000,30000,11.11,275000,305000,273000,1510624,4.37294E+11,4.51287E+13,150429134
2000-05-02,314000,14000,4.67,310000,326500,306000,1446713,4.54938E+11,4.73142E+13,150682007
2000-05-03,309000,-5000,-1.59,312000,313000,304500,531786,1.63974E+11,4.65607E+13,150682007
2000-05-04,309000,0,0,311000,318000,307000,522021,1.63005E+11,4.65607E+13,150682007
2000-05-08,328000,19000,6.15,320000,335000,315000,1053944,3.46068E+11,4.94237E+13,150682007
2000-05-09,318500,-9500,-2.9,325000,327000,317000,1010990,3.25172E+11,4.79922E+13,150682007
2000-05-10,317500,-1000,-0.31,316000,319500,313500,552476,1.74698E+11,4.78415E+13,150682007
2000-05-12,308000,-9500,-2.99,321000,322000,308000,943445,2.95205E+11,4.64101E+13,150682007
2000-05-15,322000,14000,4.55,314500,326500,311000,942417,3.01056E+11,4.85196E+13,150682007
2000-05-16,340000,18000,5.59,325500,340000,325500,792495,2.6343E+11,5.12319E+13,150682007
2000-05-17,346000,6000,1.76,350000,367000,346000,1524758,5.40997E+11,5.2136E+13,150682007
2000-05-18,340000,-6000,-1.73,337000,350000,334000,731638,2.48885E+11,5.12319E+13,150682007
2000-05-19,345000,5000,1.47,337000,345000,330000,829049,2.80066E+11,5.19853E+13,150682007
2000-05-22,333500,-11500,-3.33,336000,341500,331000,727774,2.44395E+11,5.02524E+13,150682007
2000-05-23,319000,-14500,-4.35,325000,335000,317500,825886,2.68229E+11,4.80676E+13,150682007
2000-05-24,310000,-9000,-2.82,308000,318500,296000,1443050,4.40266E+11,4.67114E+13,150682007
2000-05-25,300000,-10000,-3.23,316500,319000,296500,1719303,5.24806E+11,4.52305E+13,150768316
2000-05-26,280000,-20000,-6.67,295000,299500,280000,1342077,3.8658E+11,4.22151E+13,150768316
2000-05-29,273000,-7000,-2.5,263000,284000,262000,1342608,3.68331E+11,4.11598E+13,150768316
2000-05-30,290000,17000,6.23,280000,290000,276000,1299038,3.65383E+11,4.37228E+13,150768316
2000-05-31,308000,18000,6.21,300000,314500,298000,1678705,5.17616E+11,4.64366E+13,150768316
2000-06-01,315000,7000,2.27,310000,320500,306000,1004689,3.16206E+11,4.7492E+13,150768316
2000-06-02,331000,16000,5.08,334500,345000,325500,1687778,5.67546E+11,4.99043E+13,150768316
2000-06-05,337000,6000,1.81,346000,349000,334000,960247,3.26804E+11,5.08089E+13,150768316
2000-06-07,340000,3000,0.89,330000,349000,325500,1067336,3.60164E+11,5.12612E+13,150768316
2000-06-08,326500,-13500,-3.97,333000,348000,326500,1171017,3.93907E+11,4.92259E+13,150768316
2000-06-09,351000,24500,7.5,330000,352000,326500,1277296,4.37489E+11,5.29197E+13,150768316
2000-06-12,359500,8500,2.42,360000,364000,351500,990305,3.54494E+11,5.42012E+13,150768316
2000-06-13,353000,-6500,-1.81,353000,355000,343500,849970,2.97624E+11,5.32212E+13,150768316
2000-06-14,382000,29000,8.22,361500,382000,354500,1260474,4.59159E+11,5.76443E+13,150901179
2000-06-15,350000,-32000,-8.38,378000,378000,350000,1224547,4.45188E+11,5.28154E+13,150901179
2000-06-16,337000,-13000,-3.71,345000,348000,335500,1329127,4.52102E+11,5.08537E+13,150901179
2000-06-19,335000,-2000,-0.59,330000,347500,327500,1071256,3.61861E+11,5.05519E+13,150901179
2000-06-20,357000,22000,6.57,347000,359000,341500,1195878,4.19465E+11,5.38717E+13,150901179
2000-06-21,354000,-3000,-0.84,365000,369000,353500,751795,2.71565E+11,5.3419E+13,150901179
2000-06-22,352000,-2000,-0.56,362000,363500,348000,672733,2.39654E+11,5.31172E+13,150901179
2000-06-23,350000,-2000,-0.57,349000,350500,343000,584323,2.02804E+11,5.28154E+13,150901179
2000-06-26,360500,10500,3,355000,368000,349500,799690,2.87767E+11,5.43999E+13,150901179
2000-06-27,365500,5000,1.39,366000,372000,359500,910783,3.32051E+11,5.51544E+13,150901179
2000-06-28,376000,10500,2.87,361000,377000,361000,945903,3.49945E+11,5.67388E+13,150901179
2000-06-29,374500,-1500,-0.4,380000,387000,369000,1222497,4.63345E+11,5.65125E+13,150901179
2000-06-30,369000,-5500,-1.47,372000,377000,364500,705080,2.61135E+11,5.56825E+13,150901179
2000-07-03,375000,6000,1.63,372000,377500,371000,519515,1.9417E+11,5.65879E+13,150901179
2000-07-04,367500,-7500,-2,380000,381000,367500,656229,2.45178E+11,5.54902E+13,150993785
2000-07-05,371500,4000,1.09,369500,376000,367500,497988,1.84962E+11,5.60942E+13,150993785
2000-07-06,365000,-6500,-1.75,362000,367500,359000,1206852,4.37434E+11,5.51127E+13,150993785
2000-07-07,368000,3000,0.82,367000,373000,361500,811625,2.99889E+11,5.55657E+13,150993785
2000-07-10,380000,12000,3.26,372000,381500,370500,850172,3.2157E+11,5.73776E+13,150993785
2000-07-11,372500,-7500,-1.97,379000,387000,372500,698992,2.65516E+11,5.62452E+13,150993785
2000-07-12,382000,9500,2.55,376000,383000,373000,802868,3.04209E+11,5.76796E+13,150993785
2000-07-13,388000,6000,1.57,385000,394000,378500,976116,3.78657E+11,5.85856E+13,150993785
2000-07-14,377500,-10500,-2.71,389000,392000,377000,608514,2.31857E+11,5.70002E+13,150993785
2000-07-18,373000,-4500,-1.19,377500,381000,372000,392106,1.47218E+11,5.63207E+13,150993785
2000-07-19,360000,-13000,-3.49,368000,369500,357000,801065,2.89676E+11,5.43578E+13,150993785
2000-07-20,345000,-15000,-4.17,353000,355500,342000,806380,2.80175E+11,5.20929E+13,150993785
2000-07-21,346000,1000,0.29,348000,352500,338000,967901,3.32805E+11,5.22438E+13,150993785
2000-07-24,319000,-27000,-7.8,332000,337000,318000,980364,3.19216E+11,4.8167E+13,150993785
2000-07-25,314000,-5000,-1.57,315500,320000,306000,1134767,3.55266E+11,4.7412E+13,150993785
2000-07-26,327500,13500,4.3,320000,329000,318000,1094925,3.53881E+11,4.94505E+13,150993785
2000-07-27,311500,-16000,-4.89,311000,318000,305000,870865,2.70781E+11,4.70346E+13,150993785
2000-07-28,286500,-25000,-8.03,290000,295500,285500,1660739,4.819E+11,4.32597E+13,150993785
2000-07-31,295000,8500,2.97,286500,295500,277500,932312,2.67474E+11,4.45432E+13,150993785
2000-08-01,311000,16000,5.42,298000,313500,293500,1062466,3.22823E+11,4.69591E+13,150993785
2000-08-02,303500,-7500,-2.41,305000,308500,296500,743825,2.25322E+11,4.58886E+13,151198141
2000-08-03,301500,-2000,-0.66,309000,309000,298500,556342,1.68813E+11,4.55862E+13,151198141
2000-08-04,296000,-5500,-1.82,296500,300500,292500,472137,1.39763E+11,4.47546E+13,151198141
2000-08-07,279000,-17000,-5.74,287000,288500,279000,575355,1.62892E+11,4.21843E+13,151198141
2000-08-08,279000,0,0,283000,287500,278500,669550,1.90124E+11,4.21843E+13,151198141
2000-08-09,300000,21000,7.53,284000,302000,284000,791495,2.32364E+11,4.53594E+13,151198141
2000-08-10,308000,8000,2.67,300000,308000,293000,816612,2.45976E+11,4.6569E+13,151198141
2000-08-11,298000,-10000,-3.25,300000,303500,294000,676890,2.0223E+11,4.5057E+13,151198141
2000-08-14,301000,3000,1.01,303000,308000,300000,474664,1.43731E+11,4.55106E+13,151198141
2000-08-16,321000,20000,6.64,325000,326500,316500,1038360,3.34129E+11,4.85346E+13,151198141
2000-08-17,322000,1000,0.31,324000,328000,317000,726926,2.34927E+11,4.86858E+13,151198141
2000-08-18,310000,-12000,-3.73,325000,326000,310000,427433,1.35827E+11,4.68714E+13,151198141
2000-08-21,313500,3500,1.13,310000,317000,309500,419000,1.31278E+11,4.74006E+13,151198141
2000-08-22,323000,9500,3.03,313000,323500,312000,554252,1.77367E+11,4.8837E+13,151198141
2000-08-23,309500,-13500,-4.18,322500,322500,308000,558191,1.74507E+11,4.67958E+13,151198141
2000-08-24,311000,1500,0.48,313000,315000,305000,634031,1.96605E+11,4.70226E+13,151198141
2000-08-25,320000,9000,2.89,309000,320000,305500,439289,1.36782E+11,4.83834E+13,151198141
2000-08-28,316500,-3500,-1.09,317000,319000,313000,352697,1.11644E+11,4.78542E+13,151198141
2000-08-29,311000,-5500,-1.74,316000,319000,308000,335311,1.05006E+11,4.70226E+13,151198141
2000-08-30,301500,-9500,-3.05,307000,309500,301000,474778,1.43978E+11,4.55862E+13,151198141
2000-08-31,273500,-28000,-9.29,295000,295000,269000,2282425,6.3611E+11,4.13527E+13,151198141
2000-09-01,277000,3500,1.28,277000,280000,271000,999150,2.76014E+11,4.18912E+13,151231859
2000-09-04,267000,-10000,-3.61,272000,277500,265500,572580,1.54684E+11,4.03789E+13,151231859
2000-09-05,257500,-9500,-3.56,263000,267000,251500,1595388,4.08768E+11,3.89422E+13,151231859
2000-09-06,257500,0,0,260000,264000,254500,1062450,2.76012E+11,3.89422E+13,151231859
2000-09-07,239500,-18000,-6.99,247000,249000,238000,1678143,4.10803E+11,3.622E+13,151231859
2000-09-08,244000,4500,1.88,245000,246500,239500,1143428,2.77596E+11,3.69006E+13,151231859
2000-09-14,235500,-8500,-3.48,230000,235500,222000,2122625,4.83765E+11,3.56151E+13,151231859
2000-09-15,217500,-18000,-7.64,225000,231000,215000,1653972,3.69941E+11,3.28929E+13,151231859
2000-09-18,198500,-19000,-8.74,200500,206000,185000,2926173,5.64158E+11,3.00195E+13,151231859
2000-09-19,208000,9500,4.79,199500,218500,195000,2010503,4.16742E+11,3.14562E+13,151231859
2000-09-20,230000,22000,10.58,230000,233000,223000,2068299,4.74702E+11,3.47833E+13,151231859
2000-09-21,220000,-10000,-4.35,229500,233000,216000,1308910,2.93121E+11,3.3271E+13,151231859
2000-09-22,190000,-30000,-13.64,192000,202500,189000,2065320,4.02699E+11,2.87341E+13,151231859
2000-09-25,204500,14500,7.63,194000,205500,192000,1319773,2.65095E+11,3.09269E+13,151231859
2000-09-26,200000,-4500,-2.2,195000,202000,195000,1168610,2.32566E+11,3.02464E+13,151231859
2000-09-27,201500,1500,0.75,200000,205000,198000,1395909,2.81162E+11,3.04732E+13,151231859
2000-09-28,203000,1500,0.74,205000,209500,201500,1049400,2.15048E+11,3.07001E+13,151231859
2000-09-29,202000,-1000,-0.49,206000,206000,197000,1150741,2.31774E+11,3.05488E+13,151231859
2000-10-02,190500,-11500,-5.69,192000,194000,188000,822417,1.56892E+11,2.88097E+13,151231859
2000-10-04,194500,4000,2.1,185000,197500,179500,1652739,3.14229E+11,2.94146E+13,151231859
2000-10-05,197000,2500,1.29,201000,204000,197000,1254995,2.51545E+11,2.97927E+13,151231859
2000-10-06,195000,-2000,-1.02,190000,195000,188000,1098710,2.10087E+11,2.94902E+13,151231859
2000-10-09,184500,-10500,-5.38,191000,192000,184000,1263995,2.35936E+11,2.79023E+13,151231859
2000-10-10,183000,-1500,-0.81,185000,190500,179500,1242900,2.28438E+11,2.76754E+13,151231859
2000-10-11,161000,-22000,-12.02,172500,173000,160500,2072111,3.43208E+11,2.43483E+13,151231859
2000-10-12,157000,-4000,-2.48,157000,164000,157000,1590749,2.54026E+11,2.37434E+13,151231859
2000-10-13,151500,-5500,-3.5,150000,154500,141500,2305962,3.39223E+11,2.29116E+13,151231859
2000-10-16,158000,6500,4.29,165000,169000,156500,2326392,3.8071E+11,2.38946E+13,151231859
2000-10-17,137000,-21000,-13.29,149000,154000,136500,1306045,1.90966E+11,2.07188E+13,151231859
2000-10-18,136500,-500,-0.36,127000,138000,121000,3284311,4.24039E+11,2.06431E+13,151231859
2000-10-19,145000,8500,6.23,136500,152500,134500,2754409,3.96147E+11,2.19286E+13,151231859
2000-10-20,166500,21500,14.83,162000,166500,159500,2376542,3.90256E+11,2.51801E+13,151231859
2000-10-23,160000,-6500,-3.9,174500,176000,158000,2799260,4.67398E+11,2.41971E+13,151231859
2000-10-24,167000,7000,4.38,159000,171000,155000,1942318,3.18901E+11,2.52557E+13,151231859
2000-10-25,160500,-6500,-3.89,160000,163000,156500,1374694,2.19256E+11,2.42727E+13,151231859
2000-10-26,144500,-16000,-9.97,146500,151500,137000,2665890,3.88574E+11,2.1853E+13,151231859
2000-10-27,142000,-2500,-1.73,148000,151000,142000,1463360,2.16175E+11,2.14749E+13,151231859
2000-10-30,137500,-4500,-3.17,140000,144000,136000,736657,1.02704E+11,2.07944E+13,151231859
2000-10-31,142500,5000,3.64,137500,142500,131500,1263847,1.75789E+11,2.15514E+13,151238174
2000-11-01,163000,20500,14.39,150000,163500,148000,1883300,2.91339E+11,2.46518E+13,151238174
2000-11-02,166000,3000,1.84,160000,171500,158500,2463636,4.07835E+11,2.51055E+13,151238174
2000-11-03,172000,6000,3.61,171000,173500,168500,1608435,2.7511E+11,2.6013E+13,151238174
2000-11-06,175500,3500,2.03,173000,183500,169000,1437330,2.56899E+11,2.65423E+13,151238174
2000-11-07,172000,-3500,-1.99,173000,177500,169000,1074804,1.86883E+11,2.6013E+13,151238174
2000-11-08,170500,-1500,-0.87,170000,173000,164000,1164384,1.96956E+11,2.57861E+13,151238174
2000-11-09,170000,-500,-0.29,165000,171500,163000,1046171,1.74508E+11,2.57105E+13,151238174
2000-11-10,169000,-1000,-0.59,168000,172000,166000,702840,1.18636E+11,2.55593E+13,151238174
2000-11-13,157500,-11500,-6.8,161000,163000,155000,1021457,1.62836E+11,2.382E+13,151238174
2000-11-14,164500,7000,4.44,160500,166000,160500,635154,1.03526E+11,2.48787E+13,151238174
2000-11-15,169500,5000,3.04,172500,173000,166000,1114464,1.90583E+11,2.56349E+13,151238174
2000-11-16,164000,-5500,-3.24,170000,171000,162500,748446,1.24662E+11,2.48031E+13,151238174
2000-11-17,161000,-3000,-1.83,159000,161500,157500,724553,1.15421E+11,2.43493E+13,151238174
2000-11-20,155000,-6000,-3.73,158000,160500,155000,535981,84401740000,2.34419E+13,151238174
2000-11-21,158000,3000,1.94,154000,158500,148500,1032456,1.57665E+11,2.38956E+13,151238174
2000-11-22,157000,-1000,-0.63,155000,161000,154000,754289,1.19024E+11,2.37444E+13,151238174
2000-11-23,160500,3500,2.23,157000,163000,157000,892960,1.43308E+11,2.42737E+13,151238174
2000-11-24,170000,9500,5.92,165500,170000,163500,910673,1.52012E+11,2.57105E+13,151238174
2000-11-27,189000,19000,11.18,180000,190000,178500,2004446,3.6883E+11,2.8584E+13,151238174
2000-11-28,176000,-13000,-6.88,182500,182500,175000,1195439,2.14065E+11,2.66179E+13,151238174
2000-11-29,161000,-15000,-8.52,165000,167500,160000,1086068,1.7731E+11,2.43493E+13,151238174
2000-11-30,162000,1000,0.62,161000,164500,157500,1266322,2.03892E+11,2.45006E+13,151238174
2000-12-01,159000,-3000,-1.85,154000,161000,152000,1928557,3.02627E+11,2.40469E+13,151238174
2000-12-04,155000,-4000,-2.52,161000,162500,154000,1037540,1.64601E+11,2.34419E+13,151238174
2000-12-05,162000,7000,4.52,158000,162500,156000,1168095,1.85283E+11,2.45006E+13,151238174
2000-12-06,160500,-1500,-0.93,170500,171500,160500,1917834,3.21103E+11,2.42737E+13,151238174
2000-12-07,163000,2500,1.56,160500,163000,158000,860422,1.38122E+11,2.46518E+13,151238174
2000-12-08,168500,5500,3.37,163000,169500,163000,951501,1.58636E+11,2.54836E+13,151238174
2000-12-11,179000,10500,6.23,174000,181500,174000,1411583,2.50482E+11,2.70716E+13,151238174
2000-12-12,175000,-4000,-2.23,179000,182500,175000,1474958,2.64151E+11,2.64667E+13,151238174
2000-12-13,189000,14000,8,175000,189000,175000,1682889,3.08039E+11,2.8584E+13,151238174
2000-12-14,181000,-8000,-4.23,181000,184000,178000,1339386,2.42292E+11,2.73741E+13,151238174
2000-12-15,174500,-6500,-3.59,181000,182000,174000,1059217,1.88557E+11,2.63914E+13,151239942
2000-12-18,178000,3500,2.01,175000,179500,174500,687058,1.21824E+11,2.69207E+13,151239942
2000-12-19,176500,-1500,-0.84,178000,178500,175500,508982,90083578000,2.66938E+13,151239942
2000-12-20,167000,-9500,-5.38,171000,172500,166000,1073576,1.81794E+11,2.52571E+13,151239942
2000-12-21,162000,-5000,-2.99,156000,165000,153500,1532573,2.45235E+11,2.45009E+13,151239942
2000-12-22,157000,-5000,-3.09,162000,165000,156500,1275258,2.04794E+11,2.37447E+13,151239942
2000-12-26,158000,1000,0.64,161500,162000,158000,1208632,1.94209E+11,2.38959E+13,151239942
2001-01-02,167500,9500,6.01,158000,169000,157000,789127,1.2975E+11,2.53327E+13,151239942
2001-01-03,168500,1000,0.6,161500,171000,161000,757143,1.26222E+11,2.54839E+13,151239942
2001-01-04,189000,20500,12.17,189500,193500,183000,2398248,4.49722E+11,2.85843E+13,151239942
2001-01-05,195000,6000,3.17,188000,196000,185000,1562744,3.00129E+11,2.94918E+13,151239942
2001-01-08,194000,-1000,-0.51,191000,195500,189000,845911,1.63408E+11,2.93405E+13,151239942
2001-01-09,192000,-2000,-1.03,191500,193000,185500,925608,1.75315E+11,2.90381E+13,151239942
2001-01-10,185500,-6500,-3.39,189000,190500,185000,824777,1.55359E+11,2.8055E+13,151239942
2001-01-11,182000,-3500,-1.89,189500,189500,182000,628239,1.15982E+11,2.75257E+13,151239942
2001-01-12,192000,10000,5.49,190000,194500,188500,1058060,2.02687E+11,2.90381E+13,151239942
2001-01-15,196000,4000,2.08,193000,201000,192000,1029275,2.02345E+11,2.9643E+13,151239942
2001-01-16,207000,11000,5.61,198000,210000,192500,1041389,2.10043E+11,3.13067E+13,151239942
2001-01-17,211000,4000,1.93,203000,212000,203000,1051459,2.18441E+11,3.19116E+13,151239942
2001-01-18,220000,9000,4.27,212000,226500,212000,1153718,2.54071E+11,3.32728E+13,151239942
2001-01-19,230000,10000,4.55,235000,235000,226000,1084940,2.49704E+11,3.47852E+13,151239942
2001-01-22,227500,-2500,-1.09,230000,230000,223500,845034,1.91814E+11,3.44071E+13,151239942
2001-01-26,199000,-28500,-12.53,222500,224000,198500,1820526,3.75722E+11,3.00967E+13,151239942
2001-01-29,201000,2000,1.01,200000,205000,198000,944935,1.90373E+11,3.03992E+13,151239942
2001-01-30,205500,4500,2.24,205000,208500,203500,787000,1.62037E+11,3.10798E+13,151239942
2001-01-31,220000,14500,7.06,204500,220000,204500,1060930,2.25672E+11,3.32728E+13,151239942
2001-02-01,213500,-6500,-2.95,213500,221000,209500,794640,1.70465E+11,3.22897E+13,151239942
2001-02-02,214500,1000,0.47,214500,219500,211000,546604,1.17382E+11,3.2441E+13,151239942
2001-02-05,201500,-13000,-6.06,208500,210000,199500,942754,1.91976E+11,3.04748E+13,151239942
2001-02-06,200500,-1000,-0.5,199000,201000,195500,630966,1.25069E+11,3.03236E+13,151239942
2001-02-07,195000,-5500,-2.74,198000,199500,195000,462650,90826665000,2.94918E+13,151239942
2001-02-08,203000,8000,4.1,196000,203000,194500,693756,1.38222E+11,3.07017E+13,151239942
2001-02-09,203500,500,0.25,202000,205000,199000,504637,1.02298E+11,3.07773E+13,151239942
2001-02-12,198500,-5000,-2.46,192000,202500,192000,722293,1.42913E+11,3.00211E+13,151239942
2001-02-13,199000,500,0.25,202000,205000,198500,445953,89505402000,3.00967E+13,151239942
2001-02-14,199000,0,0,196000,202000,195000,394201,78630534000,3.00967E+13,151239942
2001-02-15,206500,7500,3.77,210000,210500,205000,698680,1.45178E+11,3.1231E+13,151239942
2001-02-16,212500,6000,2.91,207500,215500,206500,927555,1.97122E+11,3.21385E+13,151239942
2001-02-19,209500,-3000,-1.41,209000,210500,205000,457630,95340655000,3.16848E+13,151239942
2001-02-20,212000,2500,1.19,209500,214000,209000,363573,76744806000,3.20629E+13,151239942
2001-02-21,208000,-4000,-1.89,208000,210000,207000,390024,81161772000,3.14579E+13,151239942
2001-02-22,200500,-7500,-3.61,204000,205000,197000,872169,1.74776E+11,3.03236E+13,151239942
2001-02-23,192000,-8500,-4.24,196000,198500,191500,1537164,2.97964E+11,2.90381E+13,151239942
